cod_material,nr_qtd_estoque,ds_classe_estoque,ds_tipo_estoque
e70c259720954e69a57fb3e66adcea85c3a9118e8185ef52cb6efc8764e40fe8,26.0,C/ Fornecedor,Matéria Prima
31296a88c5a69cc32b201eb10aaec6cc98d9429c0d23b46fc55f78836bfb3aee,1.0,Utilização Livre,Matéria Prima
c9e1283e80a8a3bb4d977df4bd0434719d417b5d158ad2e16402a03c6cef4215,2.0,Utilização Livre,Matéria Prima
f2d319e74446fe9fe517bbc2dd8ea0aff05cc67fcacac43003dfcd3d505feaa3,4184.609,Utilização Livre,Matéria Prima
f2c3d1442dd531c539072ae3b3da697253c1e7cd6bbcc74c31ce30b059b83fee,10.0,Utilização Livre,Matéria Prima
0de8d30a71301bc4d37f6a5142a582b5dfe537013092358339c90524b29c2cd7,2.0,Utilização Livre,Produto em Elaboração
e8d5cb2e670ddd9c75ba468e5cb1fbec176bd5122b9a42ada59fbdbf0a19fcc2,20.0,Utilização Livre,Matéria Prima
173d7d94025ce6f0b29ab7409eaf98717c3cc3da52b86b196c6c65ed11ce446b,147.0,Utilização Livre,Produto em Elaboração
ada16f5615749d16973bf84d361c3443516956422904fa4750701cab8c231e51,10.0,Utilização Livre,Matéria Prima
9212140b03684bbf0da9151286b05be44fa8c8efb899cb1f423d1d3101fc03a8,1.0,Utilização Livre,Matéria Prima
33653325d5a1aff11aa1d1c265fcb2667302e1feae6ff9bf9fc4fce072ab5323,3197.402,Utilização Livre,Matéria Prima
6e498138836beb37b239ac7bbb1c5e66e49e789b1229731a582952d0ce8035f4,18.0,Qualidade,Produto em Elaboração
6a29492d25711bb0c221e4c8d325c5a534f83d15a18016661b32bc6ac12e6bd3,24.0,Qualidade,Produto em Elaboração
33355a4672cd90807d9714767f72d65b271ccd680314886f407f457efd92c77d,2.0,Utilização Livre,Matéria Prima
440153d2440b5bf249611c9ebc5dfee42f3fd610df08a2955f688df10b91b66c,4.0,Utilização Livre,Matéria Prima
7fdb69148b13feb4f460953b0911eed3259b34e27153c5597a518e6569c32dd1,1276.0,Utilização Livre,Matéria Prima
fdec3f6bee76b871eb64d4f05fc83b3df10260cc06f1823603b762edfdd9d03f,7854.0,Utilização Livre,Matéria Prima
4066cfbad94424ac0fe2bf7a0839df967f6c819c920f5c0360db6a9abeb76083,189.0,Utilização Livre,Matéria Prima
3dbbdbe222a195c27f938a3ba7cb151df7b358e751073dceaa716ec94a8dca9c,4.0,Utilização Livre,Matéria Prima
bda4463e313bea5a3422516d15883b6a84e7cc71eb5da21ba9b1cd35b1888fb6,16.0,Utilização Livre,Matéria Prima
a142afe1b859cb15c8e5e47bd10c1b0290bd8895cc03909f49c6a25ef9372d68,226.0,Utilização Livre,Matéria Prima
30a80c52b6e7572376ef811ba43c1e55c5d844f2ea5463ebf13b4a9042e76a02,28.0,Utilização Livre,Produto em Elaboração
e97739fc39b3489b03ff3b1acb8d04a09aa2652001c73400dd72be73b9fdc004,88.0,Utilização Livre,Matéria Prima
091ff0d7c4784174241c006567020dc1dc4d80df0901062d8a31fedeabe84a6e,38.0,Utilização Livre,Produto em Elaboração
9ee1a3de7335df0f3143ce3e88f210a56634205c6657e54b74bcd66e48f2d2f9,1.0,Utilização Livre,Matéria Prima
5f8087248f8327fc4b14aac4aa650a1c19861c0accf5735416849e94a2413880,1.0,Utilização Livre,Matéria Prima
45dfd99e732f998f45231f4f7992c924998a32c25e83a0e85b1e2842701ab724,3.0,Utilização Livre,Matéria Prima
75443dbd2f2987eb82a2a19fd2c4b5d6b71f953eb8990fb94b5fd84817a12c02,48.0,Utilização Livre,Produto em Elaboração
a0f7dae8dc079fd994569e66b78efde3f83c58a60c10c215c3c7960fdbb93c56,593.851,Utilização Livre,Matéria Prima
1c2920abff81fbf9dcb6bde5896a3ee55298efb888033d09a14f2e5c261c0758,842.0,Utilização Livre,Matéria Prima
4775f38060b32cb7abe3188d65bcb8ad1aa18eabdadebb4cd7f5f41ebe961335,315.0,Utilização Livre,Produto em Elaboração
05b1bc1b774ec652560f4b852807bc6c3af9017e7f0b2ef14f501592b99dd46e,341.0,Utilização Livre,Produto em Elaboração
eeeb0999837f9022d525a51d3bc566691bd2677f491d91b3eef35a02e407f8c1,2649.0,Utilização Livre,Produto em Elaboração
1e809486010b78dd1de403b72ebf4bb7ea7097ae58eeec6deede3d0205a8b782,844.0,Utilização Livre,Matéria Prima
2712291184701d1584d43728a4b62852a8854506eed69b894362309b0e946252,36.0,Utilização Livre,Matéria Prima
3973d9ae231886f781074122a96fd3404647ba61fb79c809ac60857704b82e0c,1.0,Utilização Livre,Matéria Prima
ee575aa6e4cb66ee0c32134ab34403b08905dc6c51dae111dfbfd16126ffc4c6,1.0,Utilização Livre,Matéria Prima
f8d612c09955a69891e15ff4f284cb49de7a55b7a1379f2d0918db23f6ababb1,26.0,Utilização Livre,Matéria Prima
4ca2730c3587993f5a0001bfcd7959f72bb7e937c0622ce163b2579925a3a50d,220.0,Utilização Livre,Matéria Prima
0e1bb7d038bdb557015bd8677cbca0a2a4d71fe93fc248946107a51b67860ed6,208.0,Utilização Livre,Matéria Prima
c69256269cdb738cbcf25812bb512b5161d78adcf2ad5b441377ba8002e8ccda,51.0,Utilização Livre,Produto em Elaboração
3d0810f488af735392741ec316842829d0ce799d18a1c094a2a466fb5cef1ed4,606.0,Utilização Livre,Matéria Prima
d143ed782b21c8a5d20ead0635e8feb567ca195dafd0a508943bf26ec42c72ce,3.0,Utilização Livre,Produto em Elaboração
e7e0e139f32fb96b08611375f242ecb347ccf75ff8e88ad4f43dccfe43b03d2c,5.0,Utilização Livre,Matéria Prima
d87917464d6a449936bf14470e69126023542ace0190bc03704879e45f2ae6f0,1397.715,C/ Fornecedor,Matéria Prima
6cd5ad6a275693a5f6c43e356e497a9ae4b88c97e308621d286dd757c1a79d36,1.0,Utilização Livre,Matéria Prima
6c6a2b50d66b0734ddaed90e7720fee218f38807405d8e9c111a3314675e7854,30.0,Utilização Livre,Matéria Prima
af9269d99b075874cf6a4b450c6bfe528b4846b5750064bf4b1438ec3a5c8a5c,31957.35,Utilização Livre,Produto em Elaboração
6ea4baa71eaa674cb82d7096a32f5b80af83972030a621b28e536befa2e13f3a,149.0,Bloqueado,Matéria Prima
b44eb29aaf9f633b8f28e9d50a6c8e048afb99f3b7d6834d57c8290473a42dce,18.0,Utilização Livre,Matéria Prima
ef53b166865cab9dfa1835f348cd8b24aad7830f4bab64f954cb864802ece4a0,6.0,Qualidade,Produto em Elaboração
26f5db65ce3b3af7e9f4fd2c5c9289c3fcc8017895435a733cdf7dfdc7a89825,5357.0,Utilização Livre,Matéria Prima
77a6e4e037cc96ec93f6533f0b67964277030e9f83cc7897ee2cb5b5b2bef676,5.0,Utilização Livre,Matéria Prima
5797f0f902d1f8024df928cb5472642c84c3319d64fb51c1fa1a8d3398a3f9da,12353.0,Utilização Livre,Matéria Prima
56ea52ff6edec7f04668fdb6126d9a53d55e8afa434e023e3851b016bd1c4cab,7634.0,Utilização Livre,Matéria Prima
aa747f566b942958dff0a91eb7a7a89b62ecc012a1d6f9d8da492b38ce69dcbe,184.0,Utilização Livre,Matéria Prima
7ad1d8783990782300e6acbab7bf00eb2ea17b049ceea7cb02c1b9d0ec46b0aa,56.0,Utilização Livre,Matéria Prima
0c8c31b4579f9f6adeddb0a5374e2f14c6895de1242a1a1d5bc9ea554f1238d2,26.0,Utilização Livre,Matéria Prima
3aeaec025ec0f6de932938ccbdf2d07973197ff5ed8c843ff55187da354f180b,610.0,Utilização Livre,Matéria Prima
fccd85f6443221595d56c306aafb1144829c34cab12596c45cf09f6bb6b78a1f,1101.0,Utilização Livre,Matéria Prima
81bced65b2340f71d07d810ba7549bdad2ab475ea6eea3c516e3ec5d2f4adeb5,1.0,Utilização Livre,Produto em Elaboração
5814acef44a6789623af9f75c1b5d51dc219adbe943393ecace64b61c203d0c0,61.0,Bloqueado,Produto em Elaboração
3fa99d0e4cefe2fc3d1ee8b2bee5514c72e21aeabcc90d76e2e2393665a768b5,29.0,Utilização Livre,Matéria Prima
09c6eeb3bbbf743c35aad93699501afa086ce837b07209ca60bdef24639fae0e,156.0,Utilização Livre,Matéria Prima
d1f19bd265faee9fd36efb04a69af8937a3e4ffbd7f2b45f5d2f974c5ec77895,102.0,Utilização Livre,Matéria Prima
f7e2c205409a0b6b44df9672b827b6537fe818322e45e948d1dac9f7c4b7b4ab,195.0,Utilização Livre,Produto em Elaboração
4edc235efb3cf158691dff1b0a28f42048b04de633068903d3a4184af7310f6e,14020.1,Utilização Livre,Matéria Prima
2d806273d55cba2127e687c5894f4ead6e01746368e4ef4cc71877b4ea21b293,3804.0,Utilização Livre,Matéria Prima
f3486faa2cb38bd4cc1bfa63f72591f5cbe0fea2df60093ef29d5f29cce2f4ca,2.0,Utilização Livre,Matéria Prima
65d75531a0545fda97bc7a3e3348a5c3be26e54e3b9b9a9343aa77ec4cd6fea8,4.0,Utilização Livre,Matéria Prima
6c6a2b50d66b0734ddaed90e7720fee218f38807405d8e9c111a3314675e7854,4.0,Bloqueado,Matéria Prima
e49a6d28c55a5102b36705beb8ab6d5a86cbfcba6fe17ee7809a2075b3b0c299,21.0,Utilização Livre,Produto em Elaboração
977a0d8dff899868d48b32aa41b107007ad8ec4f4cbf5a91ca19cef2e3121da2,63.0,Utilização Livre,Matéria Prima
b44eb29aaf9f633b8f28e9d50a6c8e048afb99f3b7d6834d57c8290473a42dce,138.0,Bloqueado,Matéria Prima
d64680c207d7f04adf76c10f68e3fe956e2f06fd9c92d8b5f337020042b1f91b,2.0,Utilização Livre,Matéria Prima
e38ce8d565fc7d6ec786eaa908622686486993bd7fe15efa24d2e613ebc5d745,9.0,Utilização Livre,Matéria Prima
f8ff046cc2a5e8610b2477249bf0fb2ad0992694dfe2ca7c9f5f6e55ed752f73,20.0,Utilização Livre,Matéria Prima
e180cfa9b2ead389f5eb58c9d200f7913ca3e06b1a54e6aea4828950d85852f6,355.0,Utilização Livre,Sucata
011a37f23a4b8dc09c8f0587933a8af94a3f6ae5028864743f567d1cf83cddbd,796.0,Utilização Livre,Matéria Prima
74db5b52fa994c749314dc98c0691b1dc3c292140dfc78b45f6b77eaabdabe7f,9.0,Utilização Livre,Matéria Prima
6d45d0f4c647a832781bdd43a6b4527ee5d27a7e68d76c627a18e63e8a691c21,200.0,Utilização Livre,Matéria Prima
229a3fa2edfeddda5182b3a68583f552396327882b21a19bec2a42936eba4086,33.0,Bloqueado,Matéria Prima
e4da2db9af2b2a3bfe0b5a516e0c51bc6056ad060b989a7d93fbbc2508364420,3.0,Utilização Livre,Matéria Prima
3f683037a128f9915a79e1c3dcf634f913af0f94ed89c49f8850855e20f88321,75.0,Utilização Livre,Produto em Elaboração
a288c32898fc769b5896e36b707cf3228af4b1311b79d36fd6626c41729d1bdd,75.0,Utilização Livre,Produto em Elaboração
54331767d939a05ceffc204c5c77e4192dee4ec4ca2a337f420bacd80d5c277a,8.0,Utilização Livre,Matéria Prima
139bc5892cac19d79f43eb097c241d8563fc081d8433706bfc8d186e3e43c1d9,1373.331,Utilização Livre,Sucata
05ede78dbb183ac61232dd786bd64c7ffa7b565a720fd438b650f595a2e7f2f8,672.0,Utilização Livre,Matéria Prima
c3060955b48f83cf10fcce07c8f80ef80384a0def150690160da93d6e16e31f3,7.0,Utilização Livre,Matéria Prima
3cdd02c9677e7643bebe618a322046f3d97d8ef44f6ede3a3cececbb6e8c5f6c,6.0,Utilização Livre,Matéria Prima
cbc2a2c7e858209547f807e19483e9d29d715d25bc5a0c8ffdddd77ef7f8baf3,3.0,Utilização Livre,Matéria Prima
633a2b1e8aed3e95988dee5e8d5e02641252dac8d3b8562d45f381e3288f090d,3.0,Utilização Livre,Produto em Elaboração
3f7d760c0f39437e28675fe0e5bc17918a4364fdf0f927ec24ebcee05aba0360,12.534,Utilização Livre,Matéria Prima
ca440c50ee00c248ff9e9362bd76e257840ad0b0af04a03aa04040da160b9193,46340.0,C/ Fornecedor,Matéria Prima
a799d12db571b16e44aca7a0a914b54b16346a8244b34f66ff36f0fb37b75926,3.0,Utilização Livre,Matéria Prima
dd20867222c59ca7a558f298169c06416ddd38ed8c1f374ceae04815a529ccde,1.0,Utilização Livre,Produto em Elaboração
c4b1cc478e77a08541eebe1df8d3e26910fc90b1ce4f7d087dedaea437996cdc,4.0,Utilização Livre,Matéria Prima
21b9f429c97298982612748e0d0d328247f7441e077d1aa3b4a73e54e449638d,20.0,Utilização Livre,Matéria Prima
47049d9cc63fc314a6cf4945d34676f53cac75dd14bc9b264722e60fa8970387,10.0,Utilização Livre,Matéria Prima
09c351eed409f00be823bdd33db12459799ea7377e8b9d1485c865347b37ba84,886.0,Utilização Livre,Matéria Prima
2c39ab0a1e91ffc39559d54713dbe084fa346d13cf7b4172a73670f74416069d,1702.0,Utilização Livre,Matéria Prima
fa5d0471a4739f4e24f25f645a24d5933a905c986161e221c87d2b98d239b32b,11.0,Utilização Livre,Matéria Prima
cf61489e8f6211c6f1e62d74a12b01017201e107e2df03690db875ff1e19bd5a,34.0,Utilização Livre,Matéria Prima
65ae31f97f6fb647e51db2e40b6a7ceb1baec169a39d7ddba55ebcc65756cb44,14.0,Utilização Livre,Matéria Prima
1d9557d51da5c1b40fae8561eae041faa3635d0afa6bf36a2774edf6f44adcb4,5.0,Utilização Livre,Produto Pronto
503356d45d9cfde0362759fe5a15e04fa926026e9c7fc0920b40eecbaf2c9839,2.0,Utilização Livre,Matéria Prima
fc6c32d60fe9ec6cfefa57f833526159774542bc5ee3caf157dd911bf9ccfc37,265.0,Utilização Livre,Matéria Prima
2bb824c7c26959767ce3dec6018a0ec165c38a86a6023f18cb3d9707b8f72799,81.716,Utilização Livre,Matéria Prima
f1e73f6b5b54e5d61b725ce6ac2ab1958fa286b249a0f8dd352dd123e4df33ef,60.0,Utilização Livre,Matéria Prima
ed226d4434f754a11f8d79d5f8c67b16ac6d62aa13ca359b45e7c5591dc5c46b,2015.532,Utilização Livre,Matéria Prima
d8d59fe64a1c83c1c37c21ec4e36365a90165cc85622cd600e73df3764867fe5,13.0,Utilização Livre,Matéria Prima
9564f6e9df8c9fe04e4d08f16ec5d14a251ae2b9a3b801ef850f0c2efbfe42c0,350.0,Bloqueado,Produto em Elaboração
3ba8bafd433b25ae7fbe248daf71e74cc1722eb2b98d7b0acc87152c1d295335,10.0,Utilização Livre,Uso e Consumo
c4d91a418416f4b60052e2d5229a21df6e952a7310f6e2bcae06c9a4ca03bd10,9.0,Utilização Livre,Matéria Prima
958f6f3b726b4e4abb98121388cd4eb48d57fc60d08d884933887926871dcc8c,9218.0,Utilização Livre,Matéria Prima
63ad928ee293af256e6fb1433892215318711fccaeeffdffcc4a8c8de38b4080,20.0,Utilização Livre,Produto em Elaboração
69999a0cc76432bca9db528a4afaf5c74b75530f68ce7ee14543cdac5f1d8448,4.0,Utilização Livre,Produto em Elaboração
d19d1c8466e58ca545194e8a4c3939f7149790f9a8443b22663110f140b88627,4.0,Utilização Livre,Matéria Prima
e80744abdbec52e44bc9967b450b710dde031b130771c1ff2ef61073645225b4,30.0,Utilização Livre,Matéria Prima
34edff21f71eb4e505303baef251782f270dff12a9410a803306964a4f7e5476,81.0,Bloqueado,Matéria Prima
e3e8311320f6a8f4409d2a23e35050baaf56be20efe35f615aceb6b8a579c397,10.0,Utilização Livre,Matéria Prima
062fba1f99c9d2419abb79e1c7a50762a616c9442828bdc34765dcbeaa1b1673,4.0,Utilização Livre,Matéria Prima
7563acb2eda03c2f7aee7ae7c4509e500ebd79608be2ef5190b2e23b4c9bfb04,4.0,Utilização Livre,Matéria Prima
a4b41b82a11fb929f7809705ced7b1511d11f3e0d882346da825ddf52688fd6b,8.0,Utilização Livre,Produto em Elaboração
6042d87fa8cbabfa9703b96ea40524fe2cba6341dc6fa0603c6961e6c119ff13,30.0,Utilização Livre,Matéria Prima
fefdfa3c0ad6babbf4340c8ba84f761820b3c22e731034b0646221ce1fee94da,380.0,Utilização Livre,Matéria Prima
c6c61ea885058d5fcf061873d91a9eaf92c6a5f4192bc2d33f3037427d714733,48.0,Utilização Livre,Matéria Prima
f67c5a64debf5ebc54cd7593c2b2fdd6845e7060e94041b43af1f56c358d421c,65.0,Utilização Livre,Matéria Prima
8267526d5f6c2d707b80460915e272ee8d4d100a37c85466a8b297a8945f9a36,6.0,Utilização Livre,Produto em Elaboração
edbfa01a8ff9ae4bd0cdb9ce32b6360ac71b4dfbd3b4839fda13c22be23e9f0d,10.0,Utilização Livre,Produto em Elaboração
1a3b255be9440d7cf22ec89a2cc24e9fe4d106804ccd4b67c16945d46f4eb602,192.0,Utilização Livre,Matéria Prima
cea5e99557d8963b5608d0406ce65b0f7546c34d69ef46607371ec2d08a777a7,280.0,Bloqueado,Matéria Prima
a19c41fa20a9bb33100da6148ba59c8087832681fd48ea3df9ca70b5f6bbf1f8,17.0,Utilização Livre,Matéria Prima
eba8b3d759fc44309a6e075260ec8c41e7044437e28b9d71ea9e28f2182cd06b,56.072,Utilização Livre,Matéria Prima
59228fc23d7e92840d3c943267b091b92baddb17549f9ac014940c856beb956b,21.0,Utilização Livre,Matéria Prima
d4320f7188be68e04448203987d696336d6ef028e22e761b8f072907a8a8f510,482.523,Utilização Livre,Matéria Prima
ba388cad20ad425cae7919fd2eedc1701fbc61b0c13e45ebe4a273e1ed173f7c,5.0,Utilização Livre,Matéria Prima
431a3b7b5c5c6ffa027434a32d38a7e98803f3f016d6bdeeb7df4e2b7639bac6,1.0,Utilização Livre,Matéria Prima
abdba91737751bbcf349c60a79d27e41cb56762f2b227318e702b2790ba44d63,2597.0,Utilização Livre,Matéria Prima
870ebfaf7c9f1e54e3ec5960ec36e8b80ad198501121c96d94297acbc81f7d44,12.0,Utilização Livre,Matéria Prima
fda1db881b5b6a4ea4fbf4571e1de90a409d4258a01333b671e62f090d8eae8d,13.0,Utilização Livre,Matéria Prima
91ef92e455d7f0bb71b5ac475aca9e3b95e51bbdaaf0cd4b797e8d35d5ae415a,16.0,Utilização Livre,Matéria Prima
94f152b86ff7ea786b40ea5b2b834d4f40b851f1c39c2678023b04398ddcbe5e,1866.0,Utilização Livre,Matéria Prima
698129ef011907b7691707d67c1c83633151aa6226bc84be86e4ffc78dbd807a,192.0,Utilização Livre,Produto Pronto
5cef780605e5bc44e53246f203f0bf7e5cf234f34a8e541e916e5a4752438ca6,45.0,Utilização Livre,Matéria Prima
67f0dcbb81076ebc620a8d7376ad6d0b69261f1af62e6af0955888da88155dc3,19.0,Utilização Livre,Matéria Prima
8ae93d0029aa288913a50293ad1c5982bc0f4a3fd291ccb032b278816eb480d6,1.0,Utilização Livre,Matéria Prima
afba04a1bbbd4a87dcf639f8be56e22acdd1eb6f914107e7c8cfca56e4d29ea6,2.0,Utilização Livre,Matéria Prima
d67f8364485361b35cb9ed239875476f2ef8835f34be0a6e561a25fa919f0dda,6.0,Utilização Livre,Produto em Elaboração
1c0d3d0a5ed7701f33bdf6e4ed71572011ba0a14fddeb27d3defe125abf86617,254.0,Utilização Livre,Matéria Prima
45883cdf5f768e4057cbc4d8c66e2e7614644d52024fcdcc57b83cbf95d4293c,2.0,Utilização Livre,Produto em Elaboração
cb3218a729da439baf1f38c35b4d771e2e6efe9c3a8cf5883a4f60494ec8427f,520.0,Utilização Livre,Matéria Prima
49b83de957a686be95dc512e5cc6cfef33b5b0e51060531d6cc4005b467f7be4,2.0,Utilização Livre,Matéria Prima
cd573703406a69409cb622e4906d65c3612c768c4d284b26a83c03e4a7e009fc,18.0,Utilização Livre,Matéria Prima
5c8c88323e49ce94e010c32c4e3bca8eadecfb4363d928f022dadc729ac8973f,1.0,Utilização Livre,Matéria Prima
f0112d855a7c92f2c5db0d1acaf080aa77aea9ad310912b18573b9df1cd480fc,1.0,Utilização Livre,Matéria Prima
b800ca3c994843df33c107e4167cdc447290017e1bb39e56bfc7af36adeaf674,4.0,Utilização Livre,Matéria Prima
6dd37ba6e1be637e6848944d94105d4692575b9c68fe2ddf6638ca6dfac8c6c2,2.0,Utilização Livre,Matéria Prima
b0193927a686aaf3acab6dcb56d2f782e856a7d2eaa0a1ff5eee7aada779d93f,97.0,Utilização Livre,Produto em Elaboração
b958c44ceef49c6bf76b19202256b13c34616af92b45538138ccce9fc95450bf,4659.978,Utilização Livre,Matéria Prima
f9e42b12e52655e25aca116013e91e5590e4971eb1d0932865ba764f8ffdd492,8.0,Utilização Livre,Matéria Prima
0d2aa81dbe8f9f6101e2d8dbd1764f4901caa75dfa2e2a7726408d31a64656e8,4.0,Utilização Livre,Matéria Prima
771ed4db91776bda2fd3ff507e12fdaf940ca3693a50ffdf09b204384391f9aa,10.0,Utilização Livre,Uso e Consumo
138cba219636233c942f62ca1d8512c5ad1ef2a1fd8d61c7563e855755984fd7,25.0,Utilização Livre,Uso e Consumo
49b1ff919319c06cf694bdf8546a3cf7ea3ed6328bb2c516c7bbe6d151331c78,684.0,Utilização Livre,Uso e Consumo
af2ddb88f290a917f9abab3bdaa7ed7b043605a5d73096d13c44c7c2185addce,286.0,Utilização Livre,Uso e Consumo
33c4a954ac5a4c143e04b68196f5515e0cb91e8ed4b4c621cdd5b2c1cbdcade4,6.0,Utilização Livre,Matéria Prima
4c281d3326b73c113651779ff80182aae4447ffc384fab4edf41b0c70c2ff481,2.0,Utilização Livre,Matéria Prima
13e26d30b681b62df355c08a4148af03f3040b9fc34d4e60cd8c29e5f066beba,31.0,Utilização Livre,Produto em Elaboração
2261d727d1ae2a98ee8046470f4766be1ac92bdf27a2746026cc1d443d034684,7815.0,Utilização Livre,Matéria Prima
4a9bb26dfe76924848c1c92d1fb67c295fd730d0221be6b268a4d49d6fe9c240,96.0,Utilização Livre,Matéria Prima
ce86bad520374cc8f417b712c3c8b34aecd8d4a01c0bded208a07df8cdb95bc7,1091.0,Bloqueado,Produto em Elaboração
931d0c9d8d0e73f0d9aa416cdcfdc73bb298524911cfaff02d6a2f72d507ee8c,213.0,Bloqueado,Produto em Elaboração
b75dc76d55e1ba7644e158cccc227c83560c700c6fd85047c21d936ec665a96a,20.0,Utilização Livre,Matéria Prima
cdbaf086e7bf03cf655c15d0487fa16a981ac2936791a045f1097dfae68e0c6b,28.0,Utilização Livre,Matéria Prima
effb8d4ba80d18e680f646cc58d6f096f3ccd6628d41953b677a88bf69983490,48.0,Utilização Livre,Matéria Prima
a3309f9366296f6b13ec2913e8df8b7f38aaf98fe1f2762d275204973fc4bca0,16.0,Utilização Livre,Matéria Prima
6c04fa8fb4acb87da9beabcf3b0e4abc3e11012212eb3b16861ae2105fbec410,6.0,Utilização Livre,Matéria Prima
1780aa54141fbd959a2f5aecc4e15f8a760b45be6ad182b8959e5d7f489ddf9e,103.0,Utilização Livre,Matéria Prima
5593f77d8a69c090c5b72bc6b4fa9b1214b19f8ca933df454a6b60cf130a517c,2.0,Utilização Livre,Matéria Prima
eca5ab9691a511a7771d42a4d65da84a46c0687f223e98a456cdd4102c094d3d,545.0,Utilização Livre,Matéria Prima
3e51266a118eb2490ebeb20aef7eaf99bcc604baf3051ef70e89dcbdf04c9249,5825.0,Utilização Livre,Matéria Prima
5da299194092b7b9ead6a505409b5fb38372f6a170a803ace5baaee209a8d90d,3186.0,Utilização Livre,Matéria Prima
7d7c31c82a459e2c51b8f2b7a91edf2a7a275bd4c70f01fc67029629000bad54,17.0,Utilização Livre,Produto Pronto
bfd51a3de45c882f151ba8cc706c6b40e34fe4810b83ebd3903486a23fdb8a5c,320.0,Utilização Livre,Matéria Prima
ca782541c643e44b82914ef65365614b58e8ad58381813a4e1f11dfef65ad3c7,2.0,Utilização Livre,Matéria Prima
4a68fb354432b7bd2dcc4547594f793788d7bd4394307b88ba50d4e89351d858,13.0,Utilização Livre,Matéria Prima
65ea641518e9a76245395c031f1b57ea351030ba6f69e404ca56981d956b5a0a,8.0,Utilização Livre,Matéria Prima
085458c4b42640029495daa7a295908f6c3f3de571f9c5152681d3c7a7a21e90,3416.049,Utilização Livre,Produto em Elaboração
54c53579c489b91cf38bdc0c2bb202f4961b0a0b0a7f3585b3bda89c120acade,79.0,Utilização Livre,Matéria Prima
79d1e7b5f8269f83279c49fe87837e4fc7aa927f195f5cd365b669800509fe70,20.0,Utilização Livre,Matéria Prima
ca0673a13e954628197be5afd6e2988c5a771f189e1960c8c787bfd6c8120a0f,2.0,C/ Cliente,
eb537c6fabd932e74a4e7fd6d08f8c3fdb2ee846b3d482f6c4907097fd656863,2.0,Utilização Livre,Matéria Prima
ebdeb12f79d118c13ee4ebb8234aec8a14698b4b3c895eb3f740e50cee34f9d4,1567.0,Utilização Livre,Matéria Prima
f62213868da0efd3ce0fd175a327e23ff63e25b6ddd6e33aa51991b582c56bc5,74.0,Utilização Livre,Matéria Prima
a855f47f45b25ce73cb4d3d5860c145e8f208ec74afc051b8b9088a045c666ad,42.0,Utilização Livre,Matéria Prima
4edf23b666d28a5a58d10002120d5b5b7599649b662d23ba4bb4caa4acb5a099,17.0,Utilização Livre,Matéria Prima
3f3d77b14eb630be4b43fe48c8af067cff858b312d95c5178d524667ac0579f2,5.0,Utilização Livre,Matéria Prima
e2d45e1070d493d8a17dc5c155df710c38b28cab2787c34b0deed5376acdd833,345.0,Bloqueado,Matéria Prima
c2fa9812ed14a766954c7265d471f732f48560eb2ecddcc17fd2a0cbd326d9ab,30.0,Bloqueado,Matéria Prima
5dfae9302d4ee3213af36eabad00890b0fda6a64935eb625b5253a2642871d25,116.24,Utilização Livre,Matéria Prima
3257cb0193cbf24fc808831a545e686e4fcc97f4754c2297c287cee12c2129ca,16.0,Utilização Livre,Produto Pronto
a98912c8db5c9ef2545e534549e4377779184055f6bf520c17458995e43cd731,1150.0,Utilização Livre,Matéria Prima
89a5f227378fe10625651e639ee96fcaae83c0c7bdb215835f726a3a20a83cb9,2.0,Utilização Livre,Matéria Prima
d1dbb88626995230ab0c61e719c0efe22005376357e65ffcad203f2258236a91,50.0,Utilização Livre,Matéria Prima
e5de1effdd6163b12fc7e6f683a1bbadb9539507c59dbfd6431c9877c3b0daf2,51.0,Utilização Livre,Matéria Prima
7d66b78b2bce93b869b523eb389e61bc3ea3fff6813923666db6bbf4fd9685c1,5.0,Utilização Livre,Matéria Prima
59ff3cf1b274317ba5262b9e373d8d0417ad9f839885080bb7d0e614b9e69552,1.0,Utilização Livre,Matéria Prima
8fdc688a86ab6184427580821de71c15238958bc778fb1703445844bb5a69c47,4.0,Utilização Livre,Matéria Prima
46619432d563bd84bca8d99c7fdfc1356027eefa19cdb0bff5d071630f204bf6,2.0,Utilização Livre,Matéria Prima
520ecd2ea6fd83eb3d27dfa869fbf62ed826e18028689910e9de2561f7432db9,19.0,Utilização Livre,Matéria Prima
7464940801257e2289c0d55b35ccf2cc87f02b9807369cd00e1cd9d9766ab471,2675.824,Utilização Livre,Matéria Prima
b5f2bdbf96700e990d7a111e581c705edd0682c756cdb288064b8f85d39e0bc2,847.271,Utilização Livre,Matéria Prima
3b052aa06c17bf088ffeb0151e27329eaafe8038c008f52d26ebe2a336381c99,2.0,Utilização Livre,Matéria Prima
e10556f7ab5665a9a6e81ebe94b84019d5ada0c134534c4586bbd9e662070ea0,1257.559,Utilização Livre,Matéria Prima
d6fc371a56f53fbe444a8522f5d29167bb3eaa6b2d77f06e20a589ee58cf260b,21.975,Utilização Livre,Matéria Prima
e56f3190dbb4f5547ff119f39b4bac954c0908855e65f4850d883199391c08b4,90.0,Utilização Livre,Matéria Prima
345f586b5c71b977ceab8c3daf796a123a13af381ddc55fdeb8460ca39381dd2,70.0,Utilização Livre,Matéria Prima
fd0eaf239917de951f09c471168dbce8298cedb1cce326d96b4b3071450392bd,1782.343,Utilização Livre,Matéria Prima
